Input1,Input2,Output,normalisedKPI,normalised_threshold
-41.914191419141915,60.0,119.84140132222781,1.188308625430014,0.29840885459300387
-41.89418941894189,60.0,119.83933998849636,1.1882559759858005,0.29840885459300387
-41.87418741874187,60.0,119.83726537230504,1.1882029872883553,0.29840885459300387
-41.85418541854185,60.0,119.83517747434486,1.1881496593553278,0.29840885459300387
-41.83418341834183,60.0,119.8330762953113,1.1880959922044816,0.29840885459300387
-41.814181418141814,60.0,119.83096183590428,1.1880419858536935,0.29840885459300387
-41.79417941794179,60.0,119.82883409682806,1.187987640320952,0.29840885459300387
-41.77417741774177,60.0,119.8266930787914,1.1879329556243587,0.29840885459300387
-41.75417541754175,60.0,119.82453878250737,1.1878779317821275,0.29840885459300387
-41.73417341734173,60.0,119.8223712086936,1.187822568812587,0.29840885459300387
-41.71417141714171,60.0,119.82019035807197,1.1877668667341756,0.29840885459300387
-41.69416941694169,60.0,119.8179962313689,1.1877108255654465,0.29840885459300387
-41.674167416741675,60.0,119.81578882931515,1.1876544453250653,0.29840885459300387
-41.65416541654165,60.0,119.81356815264593,1.1875977260318091,0.29840885459300387
-41.63416341634163,60.0,119.81133420210087,1.1875406677045701,0.29840885459300387
-41.61416141614161,60.0,119.80908697842396,1.1874832703623508,0.29840885459300387
-41.59415941594159,60.0,119.80682648236365,1.187425534024267,0.29840885459300387
-41.574157415741574,60.0,119.80455271467278,1.187367458709548,0.29840885459300387
-41.55415541554155,60.0,119.80226567610862,1.1873090444375352,0.29840885459300387
-41.53415341534153,60.0,119.79996536743282,1.1872502912276823,0.29840885459300387
-41.51415141514151,60.0,119.79765178941146,1.1871911990995565,0.29840885459300387
-41.49414941494149,60.0,119.795324942815,1.187131768072836,0.29840885459300387
-41.47414741474147,60.0,119.79298482841838,1.187071998167314,0.29840885459300387
-41.45414541454145,60.0,119.79063144700088,1.1870118894028943,0.29840885459300387
-41.434143414341435,60.0,119.78826479934618,1.1869514417995934,0.29840885459300387
-41.41414141414141,60.0,119.78588488624243,1.186890655377542,0.29840885459300387
-41.39413941394139,60.0,119.78349170848216,1.1868295301569822,0.29840885459300387
-41.37413741374137,60.0,119.78108526686226,1.1867680661582678,0.29840885459300387
-41.35413541354135,60.0,119.77866556218413,1.1867062634018675,0.29840885459300387
-41.334133413341334,60.0,119.77623259525345,1.1866441219083594,0.29840885459300387
-41.31413141314131,60.0,119.77378636688037,1.1865816416984367,0.29840885459300387
-41.29412941294129,60.0,119.77132687787949,1.1865188227929049,0.29840885459300387
-41.27412741274127,60.0,119.76885412906974,1.1864556652126805,0.29840885459300387
-41.25412541254125,60.0,119.76636812127448,1.186392168978794,0.29840885459300387
-41.23412341234123,60.0,119.76386885532146,1.1863283341123865,0.29840885459300387
-41.21412141214121,60.0,119.76135633204287,1.1862641606347135,0.29840885459300387
-41.194119411941195,60.0,119.75883055227527,1.1861996485671424,0.29840885459300387
-41.17411741174117,60.0,119.75629151685962,1.1861347979311523,0.29840885459300387
-41.15411541154115,60.0,119.75373922664131,1.1860696087483358,0.29840885459300387
-41.13411341134113,60.0,119.75117368247014,1.1860040810403976,0.29840885459300387
-41.11411141114111,60.0,119.74859488520022,1.1859382148291533,0.29840885459300387
-41.094109410941094,60.0,119.74600283569016,1.185872010136533,0.29840885459300387
-41.07410741074107,60.0,119.74339753480295,1.1858054669845786,0.29840885459300387
-41.05410541054105,60.0,119.74077898340595,1.1857385853954436,0.29840885459300387
-41.03410341034103,60.0,119.73814718237091,1.1856713653913942,0.29840885459300387
-41.01410141014101,60.0,119.73550213257404,1.1856038069948096,0.29840885459300387
-40.99409940994099,60.0,119.73284383489587,1.1855359102281802,0.29840885459300387
-40.97409740974097,60.0,119.7301722902214,1.18546767511411,0.29840885459300387
-40.954095409540955,60.0,119.72748749943999,1.1853991016753143,0.29840885459300387
-40.93409340934093,60.0,119.72478946344536,1.1853301899346202,0.29840885459300387
-40.91409140914091,60.0,119.72207818313572,1.1852609399149696,0.29840885459300387
-40.89408940894089,60.0,119.7193536594136,1.185191351639414,0.29840885459300387
-40.87408740874087,60.0,119.7166158931859,1.185121425131117,0.29840885459300387
-40.854085408540854,60.0,119.71386488536403,1.1850511604133576,0.29840885459300387
