Input1,Input2,Input3,Output,normalisedKPI,normalised_threshold
-99.61996199619962,-9.885988598859885,-20.0,1.6133858980607616e-30,-0.9848665418321826,1.643868844599652
-99.5999599959996,-9.87998799879988,-20.0,1.5126996924518817e-30,-0.9848665418321826,1.643868844599652
-99.57995799579957,-9.873987398739875,-20.0,1.4181456318222059e-30,-0.9848665418321826,1.643868844599652
-99.55995599559957,-9.867986798679867,-20.0,1.3293596377892026e-30,-0.9848665418321826,1.643868844599652
-99.53995399539954,-9.861986198619862,-20.0,1.2459986794247033e-30,-0.9848665418321826,1.643868844599652
-99.51995199519952,-9.855985598559856,-20.0,1.1677395900668435e-30,-0.9848665418321826,1.643868844599652
-99.4999499949995,-9.849984998499849,-20.0,1.0942779487156311e-30,-0.9848665418321826,1.643868844599652
-99.47994799479947,-9.843984398439844,-20.0,1.0253270225946062e-30,-0.9848665418321826,1.643868844599652
-99.45994599459947,-9.837983798379838,-20.0,9.60616767635505e-31,-0.9848665418321826,1.643868844599652
-99.43994399439944,-9.831983198319833,-20.0,8.998928838110307e-31,-0.9848665418321826,1.643868844599652
-99.41994199419942,-9.825982598259825,-20.0,8.429159223968146e-31,-0.9848665418321826,1.643868844599652
-99.3999399939994,-9.81998199819982,-20.0,7.894604423956009e-31,-0.9848665418321826,1.643868844599652
-99.37993799379937,-9.813981398139815,-20.0,7.393142134978349e-31,-0.9848665418321826,1.643868844599652
-99.35993599359936,-9.807980798079807,-20.0,6.92277463090326e-31,-0.9848665418321826,1.643868844599652
-99.33993399339934,-9.801980198019802,-20.0,6.481621649517812e-31,-0.9848665418321826,1.643868844599652
-99.31993199319932,-9.795979597959796,-20.0,6.067913673973215e-31,-0.9848665418321826,1.643868844599652
-99.2999299929993,-9.78997899789979,-20.0,5.679985587507331e-31,-0.9848665418321826,1.643868844599652
-99.27992799279929,-9.783978397839784,-20.0,5.316270681326219e-31,-0.9848665418321826,1.643868844599652
-99.25992599259926,-9.777977797779778,-20.0,4.975294996586213e-31,-0.9848665418321826,1.643868844599652
-99.23992399239924,-9.771977197719773,-20.0,4.655671982404291e-31,-0.9848665418321826,1.643868844599652
-99.21992199219922,-9.765976597659765,-20.0,4.3560974527804815e-31,-0.9848665418321826,1.643868844599652
-99.1999199919992,-9.75997599759976,-20.0,4.075344826206702e-31,-0.9848665418321826,1.643868844599652
-99.17991799179919,-9.753975397539755,-20.0,3.8122606325900837e-31,-0.9848665418321826,1.643868844599652
-99.15991599159916,-9.747974797479747,-20.0,3.5657602729325267e-31,-0.9848665418321826,1.643868844599652
-99.13991399139914,-9.741974197419742,-20.0,3.334824017970454e-31,-0.9848665418321826,1.643868844599652
-99.11991199119912,-9.735973597359736,-20.0,3.1184932327112914e-31,-0.9848665418321826,1.643868844599652
-99.0999099909991,-9.729972997299729,-20.0,2.9158668144946683e-31,-0.9848665418321826,1.643868844599652
-99.07990799079909,-9.723972397239724,-20.0,2.726097832860983e-31,-0.9848665418321826,1.643868844599652
-99.05990599059906,-9.717971797179718,-20.0,2.548390360133713e-31,-0.9848665418321826,1.643868844599652
-99.03990399039904,-9.711971197119713,-20.0,2.3819964822127484e-31,-0.9848665418321826,1.643868844599652
-99.01990199019902,-9.705970597059705,-20.0,2.2262134796358542e-31,-0.9848665418321826,1.643868844599652
-98.999899989999,-9.6999699969997,-20.0,2.080381169496979e-31,-0.9848665418321826,1.643868844599652
-98.97989798979899,-9.693969396939695,-20.0,1.943879399313222e-31,-0.9848665418321826,1.643868844599652
-98.95989598959896,-9.687968796879687,-20.0,1.8161256844118297e-31,-0.9848665418321826,1.643868844599652
-98.93989398939894,-9.681968196819682,-20.0,1.6965729808598593e-31,-0.9848665418321826,1.643868844599652
-98.91989198919892,-9.675967596759676,-20.0,1.584707586389672e-31,-0.9848665418321826,1.643868844599652
-98.8998899889989,-9.66996699669967,-20.0,1.4800471621804286e-31,-0.9848665418321826,1.643868844599652
-98.87988798879888,-9.663966396639664,-20.0,1.3821388687415154e-31,-0.9848665418321826,1.643868844599652
-98.85988598859886,-9.657965796579658,-20.0,1.2905576095095852e-31,-0.9848665418321826,1.643868844599652
-98.83988398839884,-9.651965196519653,-20.0,1.204904376117092e-31,-0.9848665418321826,1.643868844599652
-98.81988198819882,-9.645964596459645,-20.0,1.124804689620018e-31,-0.9848665418321826,1.643868844599652
-98.79987998799879,-9.63996399639964,-20.0,1.0499071322816977e-31,-0.9848665418321826,1.643868844599652
-98.77987798779878,-9.633963396339634,-20.0,9.798819648055542e-32,-0.9848665418321826,1.643868844599652
-98.75987598759876,-9.627962796279627,-20.0,9.144198241888712e-32,-0.9848665418321826,1.643868844599652
-98.73987398739874,-9.621962196219622,-20.0,8.532304976333816e-32,-0.9848665418321826,1.643868844599652
-98.71987198719872,-9.615961596159616,-20.0,7.960417681992459e-32,-0.9848665418321826,1.643868844599652
-98.6998699869987,-9.609960996099609,-20.0,7.425983281266548e-32,-0.9848665418321826,1.643868844599652
-98.67986798679868,-9.603960396039604,-20.0,6.926607559728822e-32,-0.9848665418321826,1.643868844599652
-98.65986598659866,-9.597959795979598,-20.0,6.460045539253661e-32,-0.9848665418321826,1.643868844599652
-98.63986398639864,-9.591959195919593,-20.0,6.02419241853446e-32,-0.9848665418321826,1.643868844599652
-98.61986198619861,-9.585958595859585,-20.0,5.617075048507717e-32,-0.9848665418321826,1.643868844599652
-98.5998599859986,-9.57995799579958,-20.0,5.236843912010088e-32,-0.9848665418321826,1.643868844599652
-98.57985798579858,-9.573957395739574,-20.0,4.8817655787011615e-32,-0.9848665418321826,1.643868844599652
-98.55985598559856,-9.567956795679567,-20.0,4.550215607898556e-32,-0.9848665418321826,1.643868844599652
-98.53985398539854,-9.561956195619562,-20.0,4.240671873496406e-32,-0.9848665418321826,1.643868844599652
-98.51985198519851,-9.555955595559556,-20.0,3.9517082865841586e-32,-0.9848665418321826,1.643868844599652
-98.4998499849985,-9.54995499549955,-20.0,3.6819888927484837e-32,-0.9848665418321826,1.643868844599652
-98.47984798479848,-9.543954395439544,-20.0,3.4302623223327974e-32,-0.9848665418321826,1.643868844599652
-98.45984598459846,-9.537953795379538,-20.0,3.1953565731509907e-32,-0.9848665418321826,1.643868844599652
-98.43984398439844,-9.531953195319533,-20.0,2.976174106306035e-32,-0.9848665418321826,1.643868844599652
-98.41984198419841,-9.525952595259525,-20.0,2.7716872368588805e-32,-0.9848665418321826,1.643868844599652
-98.3998399839984,-9.51995199519952,-20.0,2.5809338021228383e-32,-0.9848665418321826,1.643868844599652
-98.37983798379838,-9.513951395139514,-20.0,2.4030130913361356e-32,-0.9848665418321826,1.643868844599652
-98.35983598359836,-9.507950795079507,-20.0,2.2370820213871546e-32,-0.9848665418321826,1.643868844599652
-98.33983398339834,-9.501950195019502,-20.0,2.0823515441399404e-32,-0.9848665418321826,1.643868844599652
-98.31983198319833,-9.495949594959496,-20.0,1.9380832717286618e-32,-0.9848665418321826,1.643868844599652
-98.2998299829983,-9.489948994899489,-20.0,1.8035863069711266e-32,-0.9848665418321826,1.643868844599652
-98.27982798279828,-9.483948394839484,-20.0,1.6782142667834967e-32,-0.9848665418321826,1.643868844599652
-98.25982598259826,-9.477947794779478,-20.0,1.561362487175439e-32,-0.9848665418321826,1.643868844599652
-98.23982398239824,-9.471947194719473,-20.0,1.452465399059436e-32,-0.9848665418321826,1.643868844599652
-98.21982198219823,-9.465946594659465,-20.0,1.3509940647276366e-32,-0.9848665418321826,1.643868844599652
-98.1998199819982,-9.45994599459946,-20.0,1.2564538654349474e-32,-0.9848665418321826,1.643868844599652
-98.17981798179818,-9.453945394539454,-20.0,1.1683823310783704e-32,-0.9848665418321826,1.643868844599652
-98.15981598159816,-9.447944794479447,-20.0,1.0863471034854267e-32,-0.9848665418321826,1.643868844599652
-98.13981398139813,-9.441944194419442,-20.0,1.0099440253152544e-32,-0.9848665418321826,1.643868844599652
-98.11981198119813,-9.435943594359436,-20.0,9.387953470406756e-33,-0.9848665418321826,1.643868844599652
-98.0998099809981,-9.42994299429943,-20.0,8.72548044918937e-33,-0.9848665418321826,1.643868844599652
-98.07980798079808,-9.423942394239424,-20.0,8.108722432706782e-33,-0.9848665418321826,1.643868844599652
-98.05980598059806,-9.417941794179418,-20.0,7.534597347786223e-33,-0.9848665418321826,1.643868844599652
-98.03980398039803,-9.411941194119413,-20.0,7.000225928842857e-33,-0.9848665418321826,1.643868844599652
-98.01980198019803,-9.405940594059405,-20.0,6.502918707091498e-33,-0.9848665418321826,1.643868844599652
-97.999799979998,-9.3999399939994,-20.0,6.040163812539676e-33,-0.9848665418321826,1.643868844599652
-97.97979797979798,-9.393939393939394,-20.0,5.609615539382744e-33,-0.9848665418321826,1.643868844599652
-97.95979597959796,-9.387938793879387,-20.0,5.209083628344564e-33,-0.9848665418321826,1.643868844599652
-97.93979397939793,-9.381938193819382,-20.0,4.8365232222427674e-33,-0.9848665418321826,1.643868844599652
-97.91979197919792,-9.375937593759376,-20.0,4.490025453651141e-33,-0.9848665418321826,1.643868844599652
-97.8997899789979,-9.369936993699369,-20.0,4.167808625973068e-33,-0.9848665418321826,1.643868844599652
-97.87978797879788,-9.363936393639364,-20.0,3.868209951535066e-33,-0.9848665418321826,1.643868844599652
-97.85978597859786,-9.357935793579358,-20.0,3.589677812479751e-33,-0.9848665418321826,1.643868844599652
-97.83978397839783,-9.351935193519353,-20.0,3.330764512280364e-33,-0.9848665418321826,1.643868844599652
-97.81978197819782,-9.345934593459345,-20.0,3.090119487618564e-33,-0.9848665418321826,1.643868844599652
-97.7997799779978,-9.33993399339934,-20.0,2.866482952185312e-33,-0.9848665418321826,1.643868844599652
-97.77977797779778,-9.333933393339334,-20.0,2.658679945665114e-33,-0.9848665418321826,1.643868844599652
-97.75977597759776,-9.327932793279327,-20.0,2.4656147627783183e-33,-0.9848665418321826,1.643868844599652
-97.73977397739775,-9.321932193219322,-20.0,2.286265738765234e-33,-0.9848665418321826,1.643868844599652
-97.71977197719772,-9.315931593159316,-20.0,2.1196803691228624e-33,-0.9848665418321826,1.643868844599652
-97.6997699769977,-9.30993099309931,-20.0,1.9649707427473346e-33,-0.9848665418321826,1.643868844599652
-97.67976797679768,-9.303930393039304,-20.0,1.8213092688987176e-33,-0.9848665418321826,1.643868844599652
-97.65976597659765,-9.297929792979298,-20.0,1.6879246795926448e-33,-0.9848665418321826,1.643868844599652
-97.63976397639765,-9.291929192919293,-20.0,1.564098290142932e-33,-0.9848665418321826,1.643868844599652
-97.61976197619762,-9.285928592859285,-20.0,1.4491605016329421e-33,-0.9848665418321826,1.643868844599652
-97.5997599759976,-9.27992799279928,-20.0,1.342487530083017e-33,-0.9848665418321826,1.643868844599652
-97.57975797579758,-9.273927392739274,-20.0,1.2434983480135887e-33,-0.9848665418321826,1.643868844599652
-97.55975597559755,-9.267926792679267,-20.0,1.1516518249810411e-33,-0.9848665418321826,1.643868844599652
-97.53975397539755,-9.261926192619262,-20.0,1.0664440544871467e-33,-0.9848665418321826,1.643868844599652
-97.51975197519752,-9.255925592559256,-20.0,9.874058554380242e-34,-0.9848665418321826,1.643868844599652
-97.4997499749975,-9.249924992499249,-20.0,9.141004370585732e-34,-0.9848665418321826,1.643868844599652
-97.47974797479748,-9.243924392439244,-20.0,8.46121216853233e-34,-0.9848665418321826,1.643868844599652
-97.45974597459745,-9.237923792379238,-20.0,7.830897818480295e-34,-0.9848665418321826,1.643868844599652
-97.43974397439744,-9.231923192319233,-20.0,7.246539839551137e-34,-0.9848665418321826,1.643868844599652
-97.41974197419742,-9.225922592259225,-20.0,6.704861608697304e-34,-0.9848665418321826,1.643868844599652
-97.3997399739974,-9.21992199219922,-20.0,6.202814744444403e-34,-0.9848665418321826,1.643868844599652
-97.37973797379738,-9.213921392139214,-20.0,5.73756358988174e-34,-0.9848665418321826,1.643868844599652
-97.35973597359737,-9.207920792079207,-20.0,5.30647072409497e-34,-0.9848665418321826,1.643868844599652
-97.33973397339734,-9.201920192019202,-20.0,4.907083435673729e-34,-0.9848665418321826,1.643868844599652
-97.31973197319732,-9.195919591959196,-20.0,4.5371210960821915e-34,-0.9848665418321826,1.643868844599652
-97.2997299729973,-9.18991899189919,-20.0,4.194463374605379e-34,-0.9848665418321826,1.643868844599652
-97.27972797279728,-9.183918391839184,-20.0,3.877139240244169e-34,-0.9848665418321826,1.643868844599652
-97.25972597259727,-9.177917791779178,-20.0,3.583316699386607e-34,-0.9848665418321826,1.643868844599652
-97.23972397239724,-9.171917191719173,-20.0,3.3112932213160863e-34,-0.9848665418321826,1.643868844599652
-97.21972197219722,-9.165916591659165,-20.0,3.0594868066573773e-34,-0.9848665418321826,1.643868844599652
-97.1997199719972,-9.15991599159916,-20.0,2.8264276567096615e-34,-0.9848665418321826,1.643868844599652
-97.17971797179717,-9.153915391539154,-20.0,2.6107504042922794e-34,-0.9848665418321826,1.643868844599652
-97.15971597159717,-9.147914791479147,-20.0,2.4111868692376604e-34,-0.9848665418321826,1.643868844599652
-97.13971397139714,-9.141914191419142,-20.0,2.226559304022051e-34,-0.9848665418321826,1.643868844599652
-97.11971197119712,-9.135913591359136,-20.0,2.0557740972286336e-34,-0.9848665418321826,1.643868844599652
-97.0997099709971,-9.129912991299129,-20.0,1.8978159046150894e-34,-0.9848665418321826,1.643868844599652
-97.07970797079707,-9.123912391239124,-20.0,1.7517421794937247e-34,-0.9848665418321826,1.643868844599652
-97.05970597059707,-9.117911791179118,-20.0,1.616678075956375e-34,-0.9848665418321826,1.643868844599652
-97.03970397039704,-9.111911191119113,-20.0,1.4918117001831888e-34,-0.9848665418321826,1.643868844599652
-97.01970197019702,-9.105910591059105,-20.0,1.3763896866723903e-34,-0.9848665418321826,1.643868844599652
-96.999699969997,-9.0999099909991,-20.0,1.2697130777308786e-34,-0.9848665418321826,1.643868844599652
-96.97969796979697,-9.093909390939094,-20.0,1.1711334859673403e-34,-0.9848665418321826,1.643868844599652
-96.95969596959696,-9.087908790879087,-20.0,1.080049520849234e-34,-0.9848665418321826,1.643868844599652
-96.93969396939694,-9.081908190819082,-20.0,9.959034616168988e-35,-0.9848665418321826,1.643868844599652
-96.91969196919692,-9.075907590759076,-20.0,9.181781600029882e-35,-0.9848665418321826,1.643868844599652
-96.8996899689969,-9.06990699069907,-20.0,8.463941572899876e-35,-0.9848665418321826,1.643868844599652
-96.87968796879687,-9.063906390639064,-20.0,7.801070012491207e-35,-0.9848665418321826,1.643868844599652
-96.85968596859686,-9.057905790579058,-20.0,7.189047494549618e-35,-0.9848665418321826,1.643868844599652
-96.83968396839684,-9.051905190519053,-20.0,6.62405646357222e-35,-0.9848665418321826,1.643868844599652
-96.81968196819682,-9.045904590459045,-20.0,6.102559623233462e-35,-0.9848665418321826,1.643868844599652
-96.7996799679968,-9.03990399039904,-20.0,5.621279836437987e-35,-0.9848665418321826,1.643868844599652
-96.77967796779679,-9.033903390339034,-20.0,5.177181432196297e-35,-0.9848665418321826,1.643868844599652
-96.75967596759676,-9.027902790279027,-20.0,4.7674528233444867e-35,-0.9848665418321826,1.643868844599652
-96.73967396739674,-9.021902190219022,-20.0,4.389490345496563e-35,-0.9848665418321826,1.643868844599652
-96.71967196719672,-9.015901590159016,-20.0,4.040883233582369e-35,-0.9848665418321826,1.643868844599652
-96.6996699669967,-9.00990099009901,-20.0,3.719399657909968e-35,-0.9848665418321826,1.643868844599652
-96.67966796679669,-9.003900390039004,-20.0,3.422973746897504e-35,-0.9848665418321826,1.643868844599652
-96.65966596659666,-8.997899789978998,-20.0,3.149693528504172e-35,-0.9848665418321826,1.643868844599652
-96.63966396639664,-8.991899189918993,-20.0,2.897789726944773e-35,-0.9848665418321826,1.643868844599652
-96.61966196619662,-8.985898589858985,-20.0,2.6656253555411003e-35,-0.9848665418321826,1.643868844599652
-96.5996599659966,-8.97989798979898,-20.0,2.4516860505405873e-35,-0.9848665418321826,1.643868844599652
-96.57965796579659,-8.973897389738974,-20.0,2.2545710944592365e-35,-0.9848665418321826,1.643868844599652
-96.55965596559656,-8.967896789678967,-20.0,2.0729850809840152e-35,-0.9848665418321826,1.643868844599652
-96.53965396539654,-8.961896189618962,-20.0,1.905730176719068e-35,-0.9848665418321826,1.643868844599652
-96.51965196519652,-8.955895589558956,-20.0,1.7516989380953555e-35,-0.9848665418321826,1.643868844599652
-96.4996499649965,-8.94989498949895,-20.0,1.6098676446000422e-35,-0.9848665418321826,1.643868844599652
-96.47964796479648,-8.943894389438944,-20.0,1.4792901121279186e-35,-0.9848665418321826,1.643868844599652
-96.45964596459646,-8.937893789378938,-20.0,1.359091952729901e-35,-0.9848665418321826,1.643868844599652
-96.43964396439644,-8.931893189318933,-20.0,1.2484652493406512e-35,-0.9848665418321826,1.643868844599652
-96.41964196419642,-8.925892589258925,-20.0,1.1466636162238038e-35,-0.9848665418321826,1.643868844599652
-96.3996399639964,-8.91989198919892,-20.0,1.0529976178803678e-35,-0.9848665418321826,1.643868844599652
-96.37963796379638,-8.913891389138914,-20.0,9.668305210444142e-36,-0.9848665418321826,1.643868844599652
-96.35963596359636,-8.907890789078907,-20.0,8.875743561399586e-36,-0.9848665418321826,1.643868844599652
-96.33963396339634,-8.901890189018902,-20.0,8.146862662053742e-36,-0.9848665418321826,1.643868844599652
-96.31963196319631,-8.895889588958896,-20.0,7.476651228149439e-36,-0.9848665418321826,1.643868844599652
-96.2996299629963,-8.889888988898889,-20.0,6.860483899483217e-36,-0.9848665418321826,1.643868844599652
-96.27962796279628,-8.883888388838884,-20.0,6.294092180821755e-36,-0.9848665418321826,1.643868844599652
-96.25962596259626,-8.877887788778878,-20.0,5.773537520134538e-36,-0.9848665418321826,1.643868844599652
-96.23962396239624,-8.871887188718873,-20.0,5.2951863707564245e-36,-0.9848665418321826,1.643868844599652
-96.21962196219621,-8.865886588658865,-20.0,4.8556870948123215e-36,-0.9848665418321826,1.643868844599652
-96.1996199619962,-8.85988598859886,-20.0,4.451948575242913e-36,-0.9848665418321826,1.643868844599652
-96.17961796179618,-8.853885388538854,-20.0,4.08112041308096e-36,-0.9848665418321826,1.643868844599652
-96.15961596159616,-8.847884788478847,-20.0,3.74057459531467e-36,-0.9848665418321826,1.643868844599652
-96.13961396139614,-8.841884188418842,-20.0,3.427888526754454e-36,-0.9848665418321826,1.643868844599652
-96.11961196119611,-8.835883588358836,-20.0,3.140829326848867e-36,-0.9848665418321826,1.643868844599652
-96.0996099609961,-8.82988298829883,-20.0,2.8773392994146803e-36,-0.9848665418321826,1.643868844599652
-96.07960796079608,-8.823882388238824,-20.0,2.635522489766309e-36,-0.9848665418321826,1.643868844599652
-96.05960596059606,-8.817881788178818,-20.0,2.413632249813841e-36,-0.9848665418321826,1.643868844599652
-96.03960396039604,-8.811881188118813,-20.0,2.2100597373532725e-36,-0.9848665418321826,1.643868844599652
-96.01960196019601,-8.805880588058805,-20.0,2.0233232810391205e-36,-0.9848665418321826,1.643868844599652
-95.999599959996,-8.7998799879988,-20.0,1.852058547427797e-36,-0.9848665418321826,1.643868844599652
-95.97959795979598,-8.793879387938794,-20.0,1.695009451037797e-36,-0.9848665418321826,1.643868844599652
-95.95959595959596,-8.787878787878789,-20.0,1.551019752613054e-36,-0.9848665418321826,1.643868844599652
-95.93959395939594,-8.781878187818782,-20.0,1.4190252947199905e-36,-0.9848665418321826,1.643868844599652
-95.91959195919591,-8.775877587758776,-20.0,1.298046827474072e-36,-0.9848665418321826,1.643868844599652
-95.8995899589959,-8.769876987698769,-20.0,1.1871833806021376e-36,-0.9848665418321826,1.643868844599652
-95.87958795879588,-8.763876387638764,-20.0,1.0856061412177517e-36,-0.9848665418321826,1.643868844599652
-95.85958595859586,-8.757875787578758,-20.0,9.925527996300067e-37,-0.9848665418321826,1.643868844599652
-95.83958395839583,-8.751875187518753,-20.0,9.073223282478108e-37,-0.9848665418321826,1.643868844599652
-95.81958195819581,-8.745874587458745,-20.0,8.292701611830028e-37,-0.9848665418321826,1.643868844599652
-95.7995799579958,-8.73987398739874,-20.0,7.578037445211904e-37,-0.9848665418321826,1.643868844599652
-95.77957795779578,-8.733873387338734,-20.0,6.9237842942380615e-37,-0.9848665418321826,1.643868844599652
-95.75957595759576,-8.727872787278727,-20.0,6.324936822650435e-37,-0.9848665418321826,1.643868844599652
-95.73957395739573,-8.721872187218722,-20.0,5.776895879004296e-37,-0.9848665418321826,1.643868844599652
-95.71957195719573,-8.715871587158716,-20.0,5.275436239221503e-37,-0.9848665418321826,1.643868844599652
-95.6995699569957,-8.70987098709871,-20.0,4.81667685388797e-37,-0.9848665418321826,1.643868844599652
-95.67956795679568,-8.703870387038704,-20.0,4.397053410317481e-37,-0.9848665418321826,1.643868844599652
-95.65956595659566,-8.697869786978698,-20.0,4.01329303346751e-37,-0.9848665418321826,1.643868844599652
-95.63956395639563,-8.691869186918693,-20.0,3.6623909628334525e-37,-0.9848665418321826,1.643868844599652
-95.61956195619562,-8.685868586858685,-20.0,3.341589054556549e-37,-0.9848665418321826,1.643868844599652
-95.5995599559956,-8.67986798679868,-20.0,3.0483559691999347e-37,-0.9848665418321826,1.643868844599652
-95.57955795579558,-8.673867386738674,-20.0,2.7803689160626172e-37,-0.9848665418321826,1.643868844599652
-95.55955595559556,-8.667866786678669,-20.0,2.535496834555748e-37,-0.9848665418321826,1.643868844599652
-95.53955395539553,-8.661866186618662,-20.0,2.3117849021130938e-37,-0.9848665418321826,1.643868844599652
-95.51955195519552,-8.655865586558656,-20.0,2.107440266406961e-37,-0.9848665418321826,1.643868844599652
-95.4995499549955,-8.649864986498649,-20.0,1.9208189073287337e-37,-0.9848665418321826,1.643868844599652
-95.47954795479548,-8.643864386438644,-20.0,1.7504135413214247e-37,-0.9848665418321826,1.643868844599652
-95.45954595459546,-8.637863786378638,-20.0,1.5948424872506198e-37,-0.9848665418321826,1.643868844599652
-95.43954395439545,-8.631863186318633,-20.0,1.4528394191188058e-37,-0.9848665418321826,1.643868844599652
-95.41954195419542,-8.625862586258625,-20.0,1.3232439365914441e-37,-0.9848665418321826,1.643868844599652
-95.3995399539954,-8.61986198619862,-20.0,1.204992889548865e-37,-0.9848665418321826,1.643868844599652
-95.37953795379538,-8.613861386138614,-20.0,1.097112397735273e-37,-0.9848665418321826,1.643868844599652
-95.35953595359535,-8.607860786078607,-20.0,9.987105110732432e-38,-0.9848665418321826,1.643868844599652
-95.33953395339535,-8.601860186018602,-20.0,9.089704603725753e-38,-0.9848665418321826,1.643868844599652
-95.31953195319532,-8.595859585958596,-20.0,8.271444520147001e-38,-0.9848665418321826,1.643868844599652
-95.2995299529953,-8.58985898589859,-20.0,7.525479637571917e-38,-0.9848665418321826,1.643868844599652
-95.27952795279528,-8.583858385838584,-20.0,6.845545021000197e-38,-0.9848665418321826,1.643868844599652
-95.25952595259525,-8.577857785778578,-20.0,6.225907847044286e-38,-0.9848665418321826,1.643868844599652
-95.23952395239525,-8.571857185718573,-20.0,5.661323141750082e-38,-0.9848665418321826,1.643868844599652
-95.21952195219522,-8.565856585658565,-20.0,5.146993121243818e-38,-0.9848665418321826,1.643868844599652
-95.1995199519952,-8.55985598559856,-20.0,4.6785298484932097e-38,-0.9848665418321826,1.643868844599652
-95.17951795179518,-8.553855385538554,-20.0,4.251920941762877e-38,-0.9848665418321826,1.643868844599652
-95.15951595159515,-8.547854785478549,-20.0,3.863498090935754e-38,-0.9848665418321826,1.643868844599652
-95.13951395139514,-8.541854185418542,-20.0,3.5099081568987274e-38,-0.9848665418321826,1.643868844599652
-95.11951195119512,-8.535853585358536,-20.0,3.1880866467749173e-38,-0.9848665418321826,1.643868844599652
-95.0995099509951,-8.529852985298529,-20.0,2.8952333740176476e-38,-0.9848665418321826,1.643868844599652
-95.07950795079508,-8.523852385238524,-20.0,2.628790127385519e-38,-0.9848665418321826,1.643868844599652
-95.05950595059505,-8.517851785178518,-20.0,2.386420186657589e-38,-0.9848665418321826,1.643868844599652
-95.03950395039504,-8.511851185118513,-20.0,2.1659895357392185e-38,-0.9848665418321826,1.643868844599652
-95.01950195019502,-8.505850585058505,-20.0,1.9655496356046283e-38,-0.9848665418321826,1.643868844599652
-94.999499949995,-8.4998499849985,-20.0,1.7833216304157827e-38,-0.9848665418321826,1.643868844599652
-94.97949794979498,-8.493849384938494,-20.0,1.6176818702042263e-38,-0.9848665418321826,1.643868844599652
-94.95949594959495,-8.487848784878487,-20.0,1.467148642776542e-38,-0.9848665418321826,1.643868844599652
-94.93949394939494,-8.481848184818482,-20.0,1.3303700160522758e-38,-0.9848665418321826,1.643868844599652
-94.91949194919492,-8.475847584758476,-20.0,1.2061126999313102e-38,-0.9848665418321826,1.643868844599652
-94.8994899489949,-8.46984698469847,-20.0,1.0932518440599172e-38,-0.9848665418321826,1.643868844599652
-94.87948794879487,-8.463846384638464,-20.0,9.907616945686471e-39,-0.9848665418321826,1.643868844599652
-94.85948594859485,-8.457845784578458,-20.0,8.977070390339715e-39,-0.9848665418321826,1.643868844599652
-94.83948394839484,-8.451845184518453,-20.0,8.132353746107126e-39,-0.9848665418321826,1.643868844599652
-94.81948194819482,-8.445844584458445,-20.0,7.365697395307401e-39,-0.9848665418321826,1.643868844599652
-94.7994799479948,-8.43984398439844,-20.0,6.670021529957806e-39,-0.9848665418321826,1.643868844599652
-94.77947794779477,-8.433843384338434,-20.0,6.038876129454289e-39,-0.9848665418321826,1.643868844599652
-94.75947594759477,-8.427842784278429,-20.0,5.4663860528262766e-39,-0.9848665418321826,1.643868844599652
-94.73947394739474,-8.421842184218422,-20.0,4.9472008191285026e-39,-0.9848665418321826,1.643868844599652
-94.71947194719472,-8.415841584158416,-20.0,4.4764486842996724e-39,-0.9848665418321826,1.643868844599652
-94.6994699469947,-8.409840984098409,-20.0,4.049694654799759e-39,-0.9848665418321826,1.643868844599652
