Input1,Input2,Input3,Output,normalisedKPI,normalised_threshold
136.6236623662366,60.0,89.29892989298932,-0.1285315552643482,0.9359182616891354,-1.0767049023109352
136.64866486648663,60.0,89.31893189318933,-0.12820908086527505,0.9359443566278727,-1.0767049023109352
136.67366736673665,60.0,89.33893389338934,-0.12788734357514553,0.935970391919045,-1.0767049023109352
136.69866986698668,60.0,89.35893589358938,-0.1275663419057766,0.9359963676830771,-1.0767049023109352
136.7236723672367,60.0,89.37893789378938,-0.1272460743714805,0.9360222840401926,-1.0767049023109352
136.74867486748673,60.0,89.39893989398942,-0.12692653948906127,0.9360481411104132,-1.0767049023109352
136.77367736773675,60.0,89.41894189418943,-0.1266077357778123,0.9360739390135588,-1.0767049023109352
136.79867986798678,60.0,89.43894389438944,-0.1262896617595125,0.9360996778692487,-1.0767049023109352
136.8236823682368,60.0,89.45894589458948,-0.1259723159584245,0.9361253577969011,-1.0767049023109352
136.84868486848683,60.0,89.47894789478948,-0.1256556969012914,0.9361509789157331,-1.0767049023109352
136.87368736873685,60.0,89.49894989498952,-0.1253398031173331,0.9361765413447619,-1.0767049023109352
136.89868986898688,60.0,89.51895189518953,-0.1250246331382447,0.9362020452028039,-1.0767049023109352
136.9236923692369,60.0,89.53895389538954,-0.12471018549819214,0.936227490608476,-1.0767049023109352
136.94869486948693,60.0,89.55895589558958,-0.12439645873381022,0.9362528776801948,-1.0767049023109352
136.97369736973695,60.0,89.57895789578959,-0.12408345138419996,0.9362782065361781,-1.0767049023109352
136.99869986998698,60.0,89.5989598959896,-0.12377116199092442,0.9363034772944436,-1.0767049023109352
137.023702370237,60.0,89.61896189618963,-0.12345958909800672,0.9363286900728107,-1.0767049023109352
137.04870487048703,60.0,89.63896389638964,-0.12314873125192752,0.9363538449888995,-1.0767049023109352
137.07370737073705,60.0,89.65896589658968,-0.1228385870016205,0.9363789421601315,-1.0767049023109352
137.09870987098708,60.0,89.67896789678969,-0.12252915489847148,0.9364039817037301,-1.0767049023109352
137.1237123712371,60.0,89.6989698969897,-0.12222043349631408,0.9364289637367204,-1.0767049023109352
137.14871487148713,60.0,89.71897189718973,-0.12191242135142652,0.9364538883759298,-1.0767049023109352
137.17371737173715,60.0,89.73897389738974,-0.12160511702253052,0.936478755737988,-1.0767049023109352
137.19871987198718,60.0,89.75897589758978,-0.12129851907078663,0.9365035659393273,-1.0767049023109352
137.2237223722372,60.0,89.77897789778979,-0.12099262605979208,0.9365283190961825,-1.0767049023109352
137.24872487248723,60.0,89.7989798979898,-0.12068743655557752,0.936553015324592,-1.0767049023109352
137.27372737273726,60.0,89.81898189818983,-0.1203829491266045,0.9365776547403973,-1.0767049023109352
137.29872987298728,60.0,89.83898389838984,-0.12007916234376255,0.9366022374592433,-1.0767049023109352
137.3237323732373,60.0,89.85898589858988,-0.1197760747803654,0.9366267635965789,-1.0767049023109352
137.34873487348733,60.0,89.87898789878989,-0.11947368501214989,0.9366512332676569,-1.0767049023109352
137.37373737373736,60.0,89.8989898989899,-0.11917199161727078,0.936675646587534,-1.0767049023109352
137.39873987398738,60.0,89.91899189918993,-0.11887099317629934,0.9367000036710723,-1.0767049023109352
137.4237423742374,60.0,89.93899389938994,-0.1185706882722206,0.9367243046329378,-1.0767049023109352
137.44874487448743,60.0,89.95899589958998,-0.11827107549042892,0.9367485495876016,-1.0767049023109352
137.47374737473746,60.0,89.97899789978999,-0.11797215341872717,0.9367727386493401,-1.0767049023109352
137.49874987498748,60.0,89.99899989999,-0.11767392064732188,0.9367968719322352,-1.0767049023109352
137.5237523752375,60.0,90.01900190019003,-0.11737637576882136,0.9368209495501745,-1.0767049023109352
137.54875487548753,60.0,90.03900390039004,-0.11707951737823315,0.9368449716168511,-1.0767049023109352
137.57375737573756,60.0,90.05900590059008,-0.11678334407295972,0.9368689382457647,-1.0767049023109352
137.59875987598758,60.0,90.07900790079009,-0.11648785445279718,0.9368928495502211,-1.0767049023109352
137.6237623762376,60.0,90.0990099009901,-0.11619304711993111,0.9369167056433327,-1.0767049023109352
137.64876487648763,60.0,90.11901190119013,-0.11589892067893406,0.9369405066380193,-1.0767049023109352
137.67376737673766,60.0,90.13901390139014,-0.11560547373676348,0.9369642526470066,-1.0767049023109352
137.69876987698768,60.0,90.15901590159018,-0.11531270490275719,0.9369879437828286,-1.0767049023109352
137.7237723772377,60.0,90.17901790179019,-0.11502061278863202,0.9370115801578266,-1.0767049023109352
137.74877487748773,60.0,90.1990199019902,-0.11472919600847989,0.9370351618841496,-1.0767049023109352
137.77377737773776,60.0,90.21902190219024,-0.11443845317876515,0.9370586890737543,-1.0767049023109352
137.79877987798778,60.0,90.23902390239024,-0.1141483829183223,0.9370821618384064,-1.0767049023109352
137.8237823782378,60.0,90.25902590259028,-0.11385898384835198,0.9371055802896795,-1.0767049023109352
137.84878487848783,60.0,90.27902790279029,-0.11357025459241926,0.937128944538956,-1.0767049023109352
137.87378737873786,60.0,90.2990299029903,-0.11328219377644987,0.9371522546974274,-1.0767049023109352
137.89878987898788,60.0,90.31903190319034,-0.11299480002872726,0.9371755108760941,-1.0767049023109352
137.9237923792379,60.0,90.33903390339034,-0.11270807197989056,0.9371987131857663,-1.0767049023109352
137.94879487948793,60.0,90.35903590359038,-0.11242200826293085,0.9372218617370637,-1.0767049023109352
137.97379737973796,60.0,90.37903790379039,-0.11213660751318871,0.9372449566404155,-1.0767049023109352
137.99879987998798,60.0,90.3990399039904,-0.11185186836835122,0.937267998006062,-1.0767049023109352
138.023802380238,60.0,90.41904190419044,-0.11156778946844852,0.9372909859440528,-1.0767049023109352
138.04880488048803,60.0,90.43904390439045,-0.1112843694558524,0.9373139205642487,-1.0767049023109352
138.07380738073806,60.0,90.45904590459048,-0.11100160697527119,0.9373368019763209,-1.0767049023109352
138.09880988098809,60.0,90.47904790479049,-0.11071950067374926,0.9373596302897522,-1.0767049023109352
138.1238123812381,60.0,90.4990499049905,-0.11043804920066243,0.9373824056138365,-1.0767049023109352
138.14881488148814,60.0,90.51905190519054,-0.11015725120771512,0.9374051280576786,-1.0767049023109352
138.17381738173816,60.0,90.53905390539055,-0.10987710534893909,0.9374277977301961,-1.0767049023109352
138.1988198819882,60.0,90.55905590559055,-0.10959761028068862,0.9374504147401179,-1.0767049023109352
138.2238223822382,60.0,90.57905790579059,-0.10931876466163842,0.9374729791959854,-1.0767049023109352
138.24882488248824,60.0,90.5990599059906,-0.10904056715278124,0.9374954912061523,-1.0767049023109352
138.27382738273826,60.0,90.61906190619064,-0.10876301641742389,0.9375179508787851,-1.0767049023109352
138.2988298829883,60.0,90.63906390639065,-0.10848611112118564,0.9375403583218631,-1.0767049023109352
138.3238323832383,60.0,90.65906590659066,-0.10820984993199385,0.9375627136431791,-1.0767049023109352
138.34883488348834,60.0,90.67906790679069,-0.1079342315200825,0.9375850169503388,-1.0767049023109352
138.37383738373836,60.0,90.6990699069907,-0.10765925455798847,0.937607268350762,-1.0767049023109352
138.3988398839884,60.0,90.71907190719074,-0.10738491772054866,0.9376294679516822,-1.0767049023109352
138.4238423842384,60.0,90.73907390739075,-0.10711121968489795,0.9376516158601467,-1.0767049023109352
138.44884488448844,60.0,90.75907590759076,-0.10683815913046496,0.9376737121830175,-1.0767049023109352
138.47384738473846,60.0,90.77907790779079,-0.10656573473897027,0.9376957570269712,-1.0767049023109352
138.4988498849885,60.0,90.7990799079908,-0.10629394519442326,0.9377177504984987,-1.0767049023109352
